-BEGIN HEADER-,,,,,
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data ,,,,,
Dates (month/day/year): 01/01/2010 through 07/08/2021 ,,,,,
Location: Latitude  10.7726   Longitude 106.7042 ,,,,,
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 25.1 meters   Site = na ,,,,,
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) ,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,
Parameter(s): ,,,,,
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) ,,,,,
-END HEADER-,,,,,
LAT,LON,YEAR,MO,DY,PRECTOT
10.77261,106.70421,2013,6,11,7.16
10.77261,106.70421,2013,6,12,30.96
10.77261,106.70421,2013,6,13,66.32
10.77261,106.70421,2013,6,14,57.72
10.77261,106.70421,2013,6,15,52.84
10.77261,106.70421,2013,6,16,65.84
10.77261,106.70421,2013,6,17,87.2
10.77261,106.70421,2013,6,18,18
10.77261,106.70421,2013,6,19,7.08
10.77261,106.70421,2013,6,20,25.56
10.77261,106.70421,2013,6,21,10.68
10.77261,106.70421,2013,6,22,45.6
10.77261,106.70421,2013,6,23,15.72
10.77261,106.70421,2013,6,24,2.68
10.77261,106.70421,2013,6,25,0.12
10.77261,106.70421,2013,6,26,0.32
10.77261,106.70421,2013,6,27,11.12
10.77261,106.70421,2013,6,28,1.2
10.77261,106.70421,2013,6,29,1.72
10.77261,106.70421,2013,6,30,5.68
10.77261,106.70421,2013,7,1,28
10.77261,106.70421,2013,7,2,3.68
10.77261,106.70421,2013,7,3,2.96
10.77261,106.70421,2013,7,4,5.8
10.77261,106.70421,2013,7,5,18.36
10.77261,106.70421,2013,7,6,9.12
10.77261,106.70421,2013,7,7,12.08
10.77261,106.70421,2013,7,8,6.56
10.77261,106.70421,2013,7,9,4.48
10.77261,106.70421,2013,7,10,0.04
10.77261,106.70421,2013,7,11,0.32
10.77261,106.70421,2013,7,12,1.6
10.77261,106.70421,2013,7,13,0.4
10.77261,106.70421,2013,7,14,4.44
10.77261,106.70421,2013,7,15,31.92
10.77261,106.70421,2013,7,16,55.28
10.77261,106.70421,2013,7,17,28.48
10.77261,106.70421,2013,7,18,14.92
10.77261,106.70421,2013,7,19,54.48
10.77261,106.70421,2013,7,20,7.28
10.77261,106.70421,2013,7,21,20.76
10.77261,106.70421,2013,7,22,11.72
10.77261,106.70421,2013,7,23,31.88
10.77261,106.70421,2013,7,24,27.92
10.77261,106.70421,2013,7,25,9.2
10.77261,106.70421,2013,7,26,0.16
10.77261,106.70421,2013,7,27,1.28
10.77261,106.70421,2013,7,28,1.44
10.77261,106.70421,2013,7,29,10.6
10.77261,106.70421,2013,7,30,5.28
10.77261,106.70421,2013,7,31,22.12
10.77261,106.70421,2013,8,1,59.2
10.77261,106.70421,2013,8,2,51.84
10.77261,106.70421,2013,8,3,57.88
10.77261,106.70421,2013,8,4,5.4
10.77261,106.70421,2013,8,5,28.12
10.77261,106.70421,2013,8,6,10.12
10.77261,106.70421,2013,8,7,8.16
10.77261,106.70421,2013,8,8,3.16
10.77261,106.70421,2013,8,9,33.68
10.77261,106.70421,2013,8,10,71.32
10.77261,106.70421,2013,8,11,50.4
10.77261,106.70421,2013,8,12,23.88
10.77261,106.70421,2013,8,13,92.6
10.77261,106.70421,2013,8,14,1.72
10.77261,106.70421,2013,8,15,0.16
10.77261,106.70421,2013,8,16,2.4
10.77261,106.70421,2013,8,17,0.24
10.77261,106.70421,2013,8,18,2.44
10.77261,106.70421,2013,8,19,0.12
10.77261,106.70421,2013,8,20,0.28
10.77261,106.70421,2013,8,21,1.12
10.77261,106.70421,2013,8,22,9.44
10.77261,106.70421,2013,8,23,90.28
10.77261,106.70421,2013,8,24,18.44
10.77261,106.70421,2013,8,25,50.64
10.77261,106.70421,2013,8,26,25.48
10.77261,106.70421,2013,8,27,39.56
10.77261,106.70421,2013,8,28,5.32
10.77261,106.70421,2013,8,29,1.76
10.77261,106.70421,2013,8,30,1.48
10.77261,106.70421,2013,8,31,0.04
10.77261,106.70421,2013,9,1,0.04
10.77261,106.70421,2013,9,2,0.04
10.77261,106.70421,2013,9,3,0.08
10.77261,106.70421,2013,9,4,0.48
10.77261,106.70421,2013,9,5,1.92
10.77261,106.70421,2013,9,6,15.2
10.77261,106.70421,2013,9,7,26.32
10.77261,106.70421,2013,9,8,15.68
10.77261,106.70421,2013,9,9,15.92
10.77261,106.70421,2013,9,10,46.56
10.77261,106.70421,2013,9,11,28.16
10.77261,106.70421,2013,9,12,18.48
10.77261,106.70421,2013,9,13,21.04
10.77261,106.70421,2013,9,14,29.68
10.77261,106.70421,2013,9,15,17.64
10.77261,106.70421,2013,9,16,6.2
10.77261,106.70421,2013,9,17,5.4
10.77261,106.70421,2013,9,18,14.8
10.77261,106.70421,2013,9,19,52.68
10.77261,106.70421,2013,9,20,48
10.77261,106.70421,2013,9,21,47.88
10.77261,106.70421,2013,9,22,44.6
10.77261,106.70421,2013,9,23,25.6
10.77261,106.70421,2013,9,24,3
10.77261,106.70421,2013,9,25,9.12
10.77261,106.70421,2013,9,26,27.8
10.77261,106.70421,2013,9,27,31.36
10.77261,106.70421,2013,9,28,22.16
10.77261,106.70421,2013,9,29,22.04
10.77261,106.70421,2013,9,30,15.6
10.77261,106.70421,2013,10,1,29.32
10.77261,106.70421,2013,10,2,31.52
10.77261,106.70421,2013,10,3,24.96
10.77261,106.70421,2013,10,4,17.04
10.77261,106.70421,2013,10,5,99.6
10.77261,106.70421,2013,10,6,102.08
10.77261,106.70421,2013,10,7,17.88
10.77261,106.70421,2013,10,8,21.08
10.77261,106.70421,2013,10,9,45.32
10.77261,106.70421,2013,10,10,66.6
10.77261,106.70421,2013,10,11,87.8
10.77261,106.70421,2013,10,12,4.68
10.77261,106.70421,2013,10,13,7.64
10.77261,106.70421,2013,10,14,1.44
10.77261,106.70421,2013,10,15,16.88
10.77261,106.70421,2013,10,16,80.96
10.77261,106.70421,2013,10,17,0.52
10.77261,106.70421,2013,10,18,14.2
10.77261,106.70421,2013,10,19,16.44
10.77261,106.70421,2013,10,20,7.52
10.77261,106.70421,2013,10,21,17.44
10.77261,106.70421,2013,10,22,2.52
10.77261,106.70421,2013,10,23,5.64
10.77261,106.70421,2013,10,24,0.12
10.77261,106.70421,2013,10,25,0.12
10.77261,106.70421,2013,10,26,0.6
10.77261,106.70421,2013,10,27,1.36
10.77261,106.70421,2013,10,28,0.16
10.77261,106.70421,2013,10,29,1.16
10.77261,106.70421,2013,10,30,9.04
10.77261,106.70421,2013,10,31,0.92
10.77261,106.70421,2013,11,1,0.04
10.77261,106.70421,2013,11,2,0
10.77261,106.70421,2013,11,3,0
10.77261,106.70421,2013,11,4,0
10.77261,106.70421,2013,11,5,0.56
10.77261,106.70421,2013,11,6,28.96
10.77261,106.70421,2013,11,7,57.76
10.77261,106.70421,2013,11,8,2.72
10.77261,106.70421,2013,11,9,0.92
10.77261,106.70421,2013,11,10,21.68
10.77261,106.70421,2013,11,11,0.88
10.77261,106.70421,2013,11,12,0.92
10.77261,106.70421,2013,11,13,1.72
10.77261,106.70421,2013,11,14,1.96
10.77261,106.70421,2013,11,15,19.72
10.77261,106.70421,2013,11,16,2.8
10.77261,106.70421,2013,11,17,11.36
10.77261,106.70421,2013,11,18,0.72
10.77261,106.70421,2013,11,19,12.72
10.77261,106.70421,2013,11,20,45.28
10.77261,106.70421,2013,11,21,24.12
10.77261,106.70421,2013,11,22,20.2
10.77261,106.70421,2013,11,23,51.2
10.77261,106.70421,2013,11,24,16.64
10.77261,106.70421,2013,11,25,0.2
10.77261,106.70421,2013,11,26,18.76
10.77261,106.70421,2013,11,27,36.8
10.77261,106.70421,2013,11,28,7.2
10.77261,106.70421,2013,11,29,0.2
10.77261,106.70421,2013,11,30,0
10.77261,106.70421,2013,12,1,0
10.77261,106.70421,2013,12,2,0
10.77261,106.70421,2013,12,3,0
10.77261,106.70421,2013,12,4,0.04
10.77261,106.70421,2013,12,5,0
10.77261,106.70421,2013,12,6,0
10.77261,106.70421,2013,12,7,0
10.77261,106.70421,2013,12,8,0
10.77261,106.70421,2013,12,9,0
10.77261,106.70421,2013,12,10,0
10.77261,106.70421,2013,12,11,0
10.77261,106.70421,2013,12,12,0
10.77261,106.70421,2013,12,13,4.8
10.77261,106.70421,2013,12,14,3.96
10.77261,106.70421,2013,12,15,0.36
10.77261,106.70421,2013,12,16,2.08
10.77261,106.70421,2013,12,17,4.08
10.77261,106.70421,2013,12,18,3.24
10.77261,106.70421,2013,12,19,0
10.77261,106.70421,2013,12,20,0.08
10.77261,106.70421,2013,12,21,8.08
10.77261,106.70421,2013,12,22,0.96
10.77261,106.70421,2013,12,23,0
10.77261,106.70421,2013,12,24,0
10.77261,106.70421,2013,12,25,0.04
10.77261,106.70421,2013,12,26,0.04
10.77261,106.70421,2013,12,27,0
10.77261,106.70421,2013,12,28,0
10.77261,106.70421,2013,12,29,0
10.77261,106.70421,2013,12,30,0
10.77261,106.70421,2013,12,31,0
10.77261,106.70421,2014,1,1,0
10.77261,106.70421,2014,1,2,0
10.77261,106.70421,2014,1,3,0
10.77261,106.70421,2014,1,4,0.04
10.77261,106.70421,2014,1,5,0.2
10.77261,106.70421,2014,1,6,0
10.77261,106.70421,2014,1,7,1.28
10.77261,106.70421,2014,1,8,0.28
10.77261,106.70421,2014,1,9,0
10.77261,106.70421,2014,1,10,0
10.77261,106.70421,2014,1,11,0
10.77261,106.70421,2014,1,12,0
10.77261,106.70421,2014,1,13,0
10.77261,106.70421,2014,1,14,0
10.77261,106.70421,2014,1,15,0
10.77261,106.70421,2014,1,16,0
10.77261,106.70421,2014,1,17,0
10.77261,106.70421,2014,1,18,0
10.77261,106.70421,2014,1,19,0
10.77261,106.70421,2014,1,20,0
10.77261,106.70421,2014,1,21,1.04
10.77261,106.70421,2014,1,22,0.08
10.77261,106.70421,2014,1,23,0
10.77261,106.70421,2014,1,24,0
10.77261,106.70421,2014,1,25,0
10.77261,106.70421,2014,1,26,0
10.77261,106.70421,2014,1,27,0
10.77261,106.70421,2014,1,28,0
10.77261,106.70421,2014,1,29,0
10.77261,106.70421,2014,1,30,0
10.77261,106.70421,2014,1,31,0
10.77261,106.70421,2014,2,1,0
10.77261,106.70421,2014,2,2,0
10.77261,106.70421,2014,2,3,0
10.77261,106.70421,2014,2,4,0
10.77261,106.70421,2014,2,5,0
10.77261,106.70421,2014,2,6,0
10.77261,106.70421,2014,2,7,0
10.77261,106.70421,2014,2,8,0
10.77261,106.70421,2014,2,9,0
10.77261,106.70421,2014,2,10,0
10.77261,106.70421,2014,2,11,0
10.77261,106.70421,2014,2,12,0
10.77261,106.70421,2014,2,13,0
10.77261,106.70421,2014,2,14,0
10.77261,106.70421,2014,2,15,0
10.77261,106.70421,2014,2,16,0
10.77261,106.70421,2014,2,17,0
10.77261,106.70421,2014,2,18,0
10.77261,106.70421,2014,2,19,0
10.77261,106.70421,2014,2,20,0
10.77261,106.70421,2014,2,21,0
10.77261,106.70421,2014,2,22,0
10.77261,106.70421,2014,2,23,0
10.77261,106.70421,2014,2,24,0
10.77261,106.70421,2014,2,25,0
10.77261,106.70421,2014,2,26,0
10.77261,106.70421,2014,2,27,0
10.77261,106.70421,2014,2,28,0
10.77261,106.70421,2014,3,1,0
10.77261,106.70421,2014,3,2,0
10.77261,106.70421,2014,3,3,0
10.77261,106.70421,2014,3,4,0
10.77261,106.70421,2014,3,5,0
10.77261,106.70421,2014,3,6,0
10.77261,106.70421,2014,3,7,0
10.77261,106.70421,2014,3,8,0
10.77261,106.70421,2014,3,9,0
10.77261,106.70421,2014,3,10,0
10.77261,106.70421,2014,3,11,0
10.77261,106.70421,2014,3,12,0
10.77261,106.70421,2014,3,13,0
10.77261,106.70421,2014,3,14,0
10.77261,106.70421,2014,3,15,0
10.77261,106.70421,2014,3,16,0
10.77261,106.70421,2014,3,17,0.08
10.77261,106.70421,2014,3,18,0
10.77261,106.70421,2014,3,19,0.16
10.77261,106.70421,2014,3,20,0
10.77261,106.70421,2014,3,21,0.72
10.77261,106.70421,2014,3,22,0.8
10.77261,106.70421,2014,3,23,0.28
10.77261,106.70421,2014,3,24,0.32
10.77261,106.70421,2014,3,25,0
10.77261,106.70421,2014,3,26,0
10.77261,106.70421,2014,3,27,0
10.77261,106.70421,2014,3,28,0.24
10.77261,106.70421,2014,3,29,0
10.77261,106.70421,2014,3,30,0
10.77261,106.70421,2014,3,31,0
10.77261,106.70421,2014,4,1,0
10.77261,106.70421,2014,4,2,0
10.77261,106.70421,2014,4,3,0.04
10.77261,106.70421,2014,4,4,0
10.77261,106.70421,2014,4,5,0.4
10.77261,106.70421,2014,4,6,0.44
10.77261,106.70421,2014,4,7,0.12
10.77261,106.70421,2014,4,8,2.4
10.77261,106.70421,2014,4,9,0
10.77261,106.70421,2014,4,10,0.08
10.77261,106.70421,2014,4,11,0.12
10.77261,106.70421,2014,4,12,4.72
10.77261,106.70421,2014,4,13,0.08
10.77261,106.70421,2014,4,14,0.72
10.77261,106.70421,2014,4,15,0.32
10.77261,106.70421,2014,4,16,0.48
10.77261,106.70421,2014,4,17,2.68
10.77261,106.70421,2014,4,18,0.04
10.77261,106.70421,2014,4,19,0
10.77261,106.70421,2014,4,20,0.04
10.77261,106.70421,2014,4,21,0.08
10.77261,106.70421,2014,4,22,0
10.77261,106.70421,2014,4,23,1
10.77261,106.70421,2014,4,24,0
10.77261,106.70421,2014,4,25,0
10.77261,106.70421,2014,4,26,0
10.77261,106.70421,2014,4,27,0.48
10.77261,106.70421,2014,4,28,11.64
10.77261,106.70421,2014,4,29,66.52
10.77261,106.70421,2014,4,30,1.04
10.77261,106.70421,2014,5,1,2.4
10.77261,106.70421,2014,5,2,1.12
10.77261,106.70421,2014,5,3,1.32
10.77261,106.70421,2014,5,4,1.44
10.77261,106.70421,2014,5,5,2.92
10.77261,106.70421,2014,5,6,24.92
10.77261,106.70421,2014,5,7,0.8
10.77261,106.70421,2014,5,8,2.4
10.77261,106.70421,2014,5,9,0.08
10.77261,106.70421,2014,5,10,0.12
10.77261,106.70421,2014,5,11,9.08
10.77261,106.70421,2014,5,12,128.24
10.77261,106.70421,2014,5,13,4.48
10.77261,106.70421,2014,5,14,20.24
10.77261,106.70421,2014,5,15,16.52
10.77261,106.70421,2014,5,16,21.84
10.77261,106.70421,2014,5,17,2.24
10.77261,106.70421,2014,5,18,3.56
10.77261,106.70421,2014,5,19,0.4
10.77261,106.70421,2014,5,20,2.52
10.77261,106.70421,2014,5,21,10
10.77261,106.70421,2014,5,22,2.4
10.77261,106.70421,2014,5,23,6.8
10.77261,106.70421,2014,5,24,12.68
10.77261,106.70421,2014,5,25,2.96
10.77261,106.70421,2014,5,26,5.16
10.77261,106.70421,2014,5,27,1.72
10.77261,106.70421,2014,5,28,22.36
10.77261,106.70421,2014,5,29,0.08
10.77261,106.70421,2014,5,30,0.88
10.77261,106.70421,2014,5,31,7.44
10.77261,106.70421,2014,6,1,14.52
10.77261,106.70421,2014,6,2,87.28
10.77261,106.70421,2014,6,3,16.16
10.77261,106.70421,2014,6,4,4.84
10.77261,106.70421,2014,6,5,9.52
10.77261,106.70421,2014,6,6,12.32
10.77261,106.70421,2014,6,7,7.92
10.77261,106.70421,2014,6,8,0.16
10.77261,106.70421,2014,6,9,0.4
10.77261,106.70421,2014,6,10,3.44
10.77261,106.70421,2014,6,11,33.96
10.77261,106.70421,2014,6,12,66.16
10.77261,106.70421,2014,6,13,70.96
10.77261,106.70421,2014,6,14,12.04
10.77261,106.70421,2014,6,15,7.6
10.77261,106.70421,2014,6,16,15.04
10.77261,106.70421,2014,6,17,16.48
10.77261,106.70421,2014,6,18,99.76
10.77261,106.70421,2014,6,19,21.96
10.77261,106.70421,2014,6,20,43.72
10.77261,106.70421,2014,6,21,33.12
10.77261,106.70421,2014,6,22,71.4
10.77261,106.70421,2014,6,23,40.2
10.77261,106.70421,2014,6,24,169.72
10.77261,106.70421,2014,6,25,23.04
10.77261,106.70421,2014,6,26,0.8
10.77261,106.70421,2014,6,27,5.56
10.77261,106.70421,2014,6,28,11.48
10.77261,106.70421,2014,6,29,48.4
10.77261,106.70421,2014,6,30,39.52
10.77261,106.70421,2014,7,1,31.52
10.77261,106.70421,2014,7,2,13.04
10.77261,106.70421,2014,7,3,0.4
10.77261,106.70421,2014,7,4,4.36
10.77261,106.70421,2014,7,5,21.2
10.77261,106.70421,2014,7,6,2.6
10.77261,106.70421,2014,7,7,10.8
10.77261,106.70421,2014,7,8,82.6
10.77261,106.70421,2014,7,9,23.32
10.77261,106.70421,2014,7,10,4.32
10.77261,106.70421,2014,7,11,1.28
10.77261,106.70421,2014,7,12,10.04
10.77261,106.70421,2014,7,13,90.76
10.77261,106.70421,2014,7,14,47
10.77261,106.70421,2014,7,15,3.96
10.77261,106.70421,2014,7,16,14.4
10.77261,106.70421,2014,7,17,6.8
10.77261,106.70421,2014,7,18,42.4
10.77261,106.70421,2014,7,19,37.08
10.77261,106.70421,2014,7,20,4.24
10.77261,106.70421,2014,7,21,41.32
10.77261,106.70421,2014,7,22,63.72
10.77261,106.70421,2014,7,23,46.4
10.77261,106.70421,2014,7,24,12.2
10.77261,106.70421,2014,7,25,23.44
10.77261,106.70421,2014,7,26,19.6
10.77261,106.70421,2014,7,27,21.88
10.77261,106.70421,2014,7,28,25.4
10.77261,106.70421,2014,7,29,58.12
10.77261,106.70421,2014,7,30,63.68
10.77261,106.70421,2014,7,31,53.08
10.77261,106.70421,2014,8,1,36.24
10.77261,106.70421,2014,8,2,28.76
10.77261,106.70421,2014,8,3,127.08
10.77261,106.70421,2014,8,4,80
10.77261,106.70421,2014,8,5,11.2
10.77261,106.70421,2014,8,6,5
10.77261,106.70421,2014,8,7,4.04
10.77261,106.70421,2014,8,8,0.28
10.77261,106.70421,2014,8,9,0.36
10.77261,106.70421,2014,8,10,0
10.77261,106.70421,2014,8,11,0.04
10.77261,106.70421,2014,8,12,0.04
10.77261,106.70421,2014,8,13,0.08
10.77261,106.70421,2014,8,14,1.08
10.77261,106.70421,2014,8,15,10.04
10.77261,106.70421,2014,8,16,0.56
10.77261,106.70421,2014,8,17,2.2
10.77261,106.70421,2014,8,18,0.56
10.77261,106.70421,2014,8,19,5.2
10.77261,106.70421,2014,8,20,2.56
10.77261,106.70421,2014,8,21,6.92
10.77261,106.70421,2014,8,22,47.84
10.77261,106.70421,2014,8,23,1.4
10.77261,106.70421,2014,8,24,6.96
10.77261,106.70421,2014,8,25,11.72
10.77261,106.70421,2014,8,26,30.96
10.77261,106.70421,2014,8,27,14.04
10.77261,106.70421,2014,8,28,49.44
10.77261,106.70421,2014,8,29,13.76
10.77261,106.70421,2014,8,30,5.64
10.77261,106.70421,2014,8,31,17.64
10.77261,106.70421,2014,9,1,27.04
10.77261,106.70421,2014,9,2,1.08
10.77261,106.70421,2014,9,3,3
10.77261,106.70421,2014,9,4,17.8
10.77261,106.70421,2014,9,5,7.76
10.77261,106.70421,2014,9,6,11.16
10.77261,106.70421,2014,9,7,20
10.77261,106.70421,2014,9,8,35.72
10.77261,106.70421,2014,9,9,5.92
10.77261,106.70421,2014,9,10,28.72
10.77261,106.70421,2014,9,11,13.4
10.77261,106.70421,2014,9,12,57.08
10.77261,106.70421,2014,9,13,63.36
10.77261,106.70421,2014,9,14,11.76
10.77261,106.70421,2014,9,15,72.24
10.77261,106.70421,2014,9,16,29.88
10.77261,106.70421,2014,9,17,15.48
10.77261,106.70421,2014,9,18,1.84
10.77261,106.70421,2014,9,19,0.12
10.77261,106.70421,2014,9,20,0.44
10.77261,106.70421,2014,9,21,2.48
10.77261,106.70421,2014,9,22,0.04
10.77261,106.70421,2014,9,23,0.04
10.77261,106.70421,2014,9,24,0.32
10.77261,106.70421,2014,9,25,16.44
10.77261,106.70421,2014,9,26,19.04
10.77261,106.70421,2014,9,27,4.8
10.77261,106.70421,2014,9,28,9.32
10.77261,106.70421,2014,9,29,16.44
10.77261,106.70421,2014,9,30,24.68
10.77261,106.70421,2014,10,1,32.4
10.77261,106.70421,2014,10,2,8.8
10.77261,106.70421,2014,10,3,5.12
10.77261,106.70421,2014,10,4,53.12
10.77261,106.70421,2014,10,5,102.8
10.77261,106.70421,2014,10,6,174.92
10.77261,106.70421,2014,10,7,4.52
10.77261,106.70421,2014,10,8,59.52
10.77261,106.70421,2014,10,9,47.52
10.77261,106.70421,2014,10,10,6.08
10.77261,106.70421,2014,10,11,44.36
10.77261,106.70421,2014,10,12,0.92
10.77261,106.70421,2014,10,13,4.12
10.77261,106.70421,2014,10,14,2
10.77261,106.70421,2014,10,15,0.24
10.77261,106.70421,2014,10,16,3.04
10.77261,106.70421,2014,10,17,5.48
10.77261,106.70421,2014,10,18,9.56
10.77261,106.70421,2014,10,19,3.96
10.77261,106.70421,2014,10,20,8.64
10.77261,106.70421,2014,10,21,1
10.77261,106.70421,2014,10,22,6.2
10.77261,106.70421,2014,10,23,25.56
10.77261,106.70421,2014,10,24,23.44
10.77261,106.70421,2014,10,25,0.84
10.77261,106.70421,2014,10,26,0.2
10.77261,106.70421,2014,10,27,0.84
10.77261,106.70421,2014,10,28,7
10.77261,106.70421,2014,10,29,0.76
10.77261,106.70421,2014,10,30,4.12
10.77261,106.70421,2014,10,31,18.04
10.77261,106.70421,2014,11,1,13.2
10.77261,106.70421,2014,11,2,26.4
10.77261,106.70421,2014,11,3,47.76
10.77261,106.70421,2014,11,4,12.68
10.77261,106.70421,2014,11,5,1.88
10.77261,106.70421,2014,11,6,3.32
10.77261,106.70421,2014,11,7,42.2
10.77261,106.70421,2014,11,8,57.48
10.77261,106.70421,2014,11,9,0.64
10.77261,106.70421,2014,11,10,0.04
10.77261,106.70421,2014,11,11,0.4
10.77261,106.70421,2014,11,12,2.2
10.77261,106.70421,2014,11,13,2
10.77261,106.70421,2014,11,14,0.08
10.77261,106.70421,2014,11,15,0.68
10.77261,106.70421,2014,11,16,1.56
10.77261,106.70421,2014,11,17,0.12
10.77261,106.70421,2014,11,18,0.16
10.77261,106.70421,2014,11,19,2.84
10.77261,106.70421,2014,11,20,2.96
10.77261,106.70421,2014,11,21,7.04
10.77261,106.70421,2014,11,22,25.44
10.77261,106.70421,2014,11,23,0.04
10.77261,106.70421,2014,11,24,0.12
10.77261,106.70421,2014,11,25,0.4
10.77261,106.70421,2014,11,26,8.2
10.77261,106.70421,2014,11,27,29.16
10.77261,106.70421,2014,11,28,0.2
10.77261,106.70421,2014,11,29,0.12
10.77261,106.70421,2014,11,30,0.56
10.77261,106.70421,2014,12,1,3.72
10.77261,106.70421,2014,12,2,8.56
10.77261,106.70421,2014,12,3,1.36
10.77261,106.70421,2014,12,4,4.88
10.77261,106.70421,2014,12,5,7.4
10.77261,106.70421,2014,12,6,3.32
10.77261,106.70421,2014,12,7,1.04
10.77261,106.70421,2014,12,8,0
10.77261,106.70421,2014,12,9,0
10.77261,106.70421,2014,12,10,0
10.77261,106.70421,2014,12,11,0.28
10.77261,106.70421,2014,12,12,1.4
10.77261,106.70421,2014,12,13,11.16
10.77261,106.70421,2014,12,14,0.04
10.77261,106.70421,2014,12,15,2.76
10.77261,106.70421,2014,12,16,13.12
10.77261,106.70421,2014,12,17,1.08
10.77261,106.70421,2014,12,18,1.28
10.77261,106.70421,2014,12,19,1.56
10.77261,106.70421,2014,12,20,1.72
10.77261,106.70421,2014,12,21,0.04
10.77261,106.70421,2014,12,22,0.12
10.77261,106.70421,2014,12,23,5.52
10.77261,106.70421,2014,12,24,5.64
10.77261,106.70421,2014,12,25,0.12
10.77261,106.70421,2014,12,26,0.04
10.77261,106.70421,2014,12,27,0
10.77261,106.70421,2014,12,28,0
10.77261,106.70421,2014,12,29,0
10.77261,106.70421,2014,12,30,0
10.77261,106.70421,2014,12,31,0
10.77261,106.70421,2015,1,1,0
10.77261,106.70421,2015,1,2,0.16
10.77261,106.70421,2015,1,3,0.32
10.77261,106.70421,2015,1,4,0.6
10.77261,106.70421,2015,1,5,1.32
10.77261,106.70421,2015,1,6,5.12
10.77261,106.70421,2015,1,7,0.52
10.77261,106.70421,2015,1,8,0.32
10.77261,106.70421,2015,1,9,0.12
10.77261,106.70421,2015,1,10,0.52
10.77261,106.70421,2015,1,11,0.2
10.77261,106.70421,2015,1,12,0
10.77261,106.70421,2015,1,13,0.04
10.77261,106.70421,2015,1,14,0
10.77261,106.70421,2015,1,15,0
10.77261,106.70421,2015,1,16,0
10.77261,106.70421,2015,1,17,0.04
10.77261,106.70421,2015,1,18,0
10.77261,106.70421,2015,1,19,0
10.77261,106.70421,2015,1,20,0
10.77261,106.70421,2015,1,21,0
10.77261,106.70421,2015,1,22,0
10.77261,106.70421,2015,1,23,0
10.77261,106.70421,2015,1,24,0
10.77261,106.70421,2015,1,25,0
10.77261,106.70421,2015,1,26,0
10.77261,106.70421,2015,1,27,0
10.77261,106.70421,2015,1,28,0
10.77261,106.70421,2015,1,29,0
10.77261,106.70421,2015,1,30,0
10.77261,106.70421,2015,1,31,0
10.77261,106.70421,2015,2,1,0
10.77261,106.70421,2015,2,2,0
10.77261,106.70421,2015,2,3,0
10.77261,106.70421,2015,2,4,0
10.77261,106.70421,2015,2,5,0
10.77261,106.70421,2015,2,6,0
10.77261,106.70421,2015,2,7,0
10.77261,106.70421,2015,2,8,0
10.77261,106.70421,2015,2,9,0
10.77261,106.70421,2015,2,10,0
10.77261,106.70421,2015,2,11,0
10.77261,106.70421,2015,2,12,0
10.77261,106.70421,2015,2,13,0
10.77261,106.70421,2015,2,14,0
10.77261,106.70421,2015,2,15,0
10.77261,106.70421,2015,2,16,0
10.77261,106.70421,2015,2,17,0
10.77261,106.70421,2015,2,18,0.12
10.77261,106.70421,2015,2,19,0.24
10.77261,106.70421,2015,2,20,0.04
10.77261,106.70421,2015,2,21,0
10.77261,106.70421,2015,2,22,0
10.77261,106.70421,2015,2,23,0
10.77261,106.70421,2015,2,24,0
10.77261,106.70421,2015,2,25,0
10.77261,106.70421,2015,2,26,0
10.77261,106.70421,2015,2,27,0.08
10.77261,106.70421,2015,2,28,0
10.77261,106.70421,2015,3,1,0
10.77261,106.70421,2015,3,2,0
10.77261,106.70421,2015,3,3,0
10.77261,106.70421,2015,3,4,0
10.77261,106.70421,2015,3,5,0
10.77261,106.70421,2015,3,6,0
10.77261,106.70421,2015,3,7,0
10.77261,106.70421,2015,3,8,0.04
10.77261,106.70421,2015,3,9,0.04
10.77261,106.70421,2015,3,10,0
10.77261,106.70421,2015,3,11,0
10.77261,106.70421,2015,3,12,0
10.77261,106.70421,2015,3,13,0
10.77261,106.70421,2015,3,14,0
10.77261,106.70421,2015,3,15,0
10.77261,106.70421,2015,3,16,0
10.77261,106.70421,2015,3,17,0
10.77261,106.70421,2015,3,18,0
10.77261,106.70421,2015,3,19,0
10.77261,106.70421,2015,3,20,0
10.77261,106.70421,2015,3,21,0
10.77261,106.70421,2015,3,22,0.04
10.77261,106.70421,2015,3,23,0
10.77261,106.70421,2015,3,24,0.08
10.77261,106.70421,2015,3,25,0.04
10.77261,106.70421,2015,3,26,0.16
10.77261,106.70421,2015,3,27,0.12
10.77261,106.70421,2015,3,28,0.32
10.77261,106.70421,2015,3,29,0.04
10.77261,106.70421,2015,3,30,0
10.77261,106.70421,2015,3,31,0.08
10.77261,106.70421,2015,4,1,0.04
10.77261,106.70421,2015,4,2,0
10.77261,106.70421,2015,4,3,0
10.77261,106.70421,2015,4,4,0
10.77261,106.70421,2015,4,5,0
10.77261,106.70421,2015,4,6,0.12
10.77261,106.70421,2015,4,7,11.16
10.77261,106.70421,2015,4,8,0
10.77261,106.70421,2015,4,9,0
